,ecli,appno,respondent,languageisocode,representedby,violation,docname,separateopinion,judgementdate,scl,publishedby,doctypebranch,applicability,conclusion,importance,externalsources,rulesofcourt,referencedate,extractedappno,itemid,article,issue,nonviolation,originatingbody,doctype,rank,year,importance_inverted,doctypebranch_inverted,degree_centrality,in_degree_centrality,out_degree_centrality,relative_in_degree_centrality,core_number,betweenness_centrality,closeness_centrality,harmonic_centrality,current_flow_betweenness,current_flow_closeness,eigenvector_centrality,pagerank,hits_hub,hits_authority,hits_combined,trophic_level,disruption,composite_ranking_importance_weight_composite_ranking,composite_ranking_importance_threshold_composite_ranking,composite_ranking_doctypebranch_weight_composite_ranking,composite_ranking_doctypebranch_threshold_composite_ranking,correlation_degree_centrality_importance,correlation_degree_centrality_doctypebranch,correlation_in_degree_centrality_importance,correlation_in_degree_centrality_doctypebranch,correlation_out_degree_centrality_importance,correlation_out_degree_centrality_doctypebranch,correlation_betweenness_centrality_importance,correlation_betweenness_centrality_doctypebranch,correlation_closeness_centrality_importance,correlation_closeness_centrality_doctypebranch,correlation_core_number_importance,correlation_core_number_doctypebranch,correlation_relative_in_degree_centrality_importance,correlation_relative_in_degree_centrality_doctypebranch,correlation_eigenvector_centrality_importance,correlation_eigenvector_centrality_doctypebranch,correlation_pagerank_importance,correlation_pagerank_doctypebranch,correlation_hits_hub_importance,correlation_hits_hub_doctypebranch,correlation_hits_authority_importance,correlation_hits_authority_doctypebranch,correlation_harmonic_centrality_importance,correlation_harmonic_centrality_doctypebranch,correlation_disruption_importance,correlation_disruption_doctypebranch,correlation_composite_ranking_importance_weight_composite_ranking_importance,correlation_composite_ranking_importance_weight_composite_ranking_doctypebranch,correlation_composite_ranking_importance_threshold_composite_ranking_importance,correlation_composite_ranking_importance_threshold_composite_ranking_doctypebranch,correlation_composite_ranking_doctypebranch_weight_composite_ranking_importance,correlation_composite_ranking_doctypebranch_weight_composite_ranking_doctypebranch,correlation_composite_ranking_doctypebranch_threshold_composite_ranking_importance,correlation_composite_ranking_doctypebranch_threshold_composite_ranking_doctypebranch
10,ECLI:CE:ECHR:2000:0622JUD004299098,42990/98,ITA,ENG,,,CASE OF MANGANIELLO v. ITALY,False,22/06/2000 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-58631,6;6-1;37;37-1;38;38-1-b;39,,,5,HEJUD,4.785272,2000,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1024924006887109e-13,0.002610960788120256,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000001005,1000.0,1000.0000000001,1000.0,0.6343787056567278,0.41219080364035454,0.47615416852552295,0.3175600035028645,0.5146169087124303,0.34228883726750636,0.3190023238984448,0.2563695374837816,0.4747159132222551,0.30702892818207594,0.6336303979998761,0.386738924939314,0.47615416852552295,0.3175600035028645,0.4750318458536703,0.3000863412672643,0.4734438680777401,0.30964469932718386,0.5046948855910663,0.3244518076742419,0.3565742360979211,0.18588717471397956,0.4751071885512531,0.3071545177730976,0.4456146134222792,0.2999898499438952,0.635458268105576,0.40347183035420736,0.6339943832956498,0.4086829363616952,0.6340476171487932,0.4092523193707211,0.6339943832956498,0.4086829363616952
11,ECLI:CE:ECHR:2001:0412JUD004101898,41018/98,PRT,ENG,,,CASE OF FERREIRA DA SILVA v. PORTUGAL,False,12/04/2001 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-59407,6;6-1;37;37-1;38;38-1-b;39,,,7,HEJUD,4.785272,2001,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1024924006887109e-13,0.002610960788120256,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000001005,1000.0,1000.0000000001,1000.0,0.6343787056567278,0.41219080364035454,0.47615416852552295,0.3175600035028645,0.5146169087124303,0.34228883726750636,0.3190023238984448,0.2563695374837816,0.4747159132222551,0.30702892818207594,0.6336303979998761,0.386738924939314,0.47615416852552295,0.3175600035028645,0.4750318458536703,0.3000863412672643,0.4734438680777401,0.30964469932718386,0.5046948855910663,0.3244518076742419,0.3565742360979211,0.18588717471397956,0.4751071885512531,0.3071545177730976,0.4456146134222792,0.2999898499438952,0.635458268105576,0.40347183035420736,0.6339943832956498,0.4086829363616952,0.6340476171487932,0.4092523193707211,0.6339943832956498,0.4086829363616952
12,ECLI:CE:ECHR:2004:0205JUD005744800,57448/00,AUT,ENG,,,CASE OF WINTERSBERGER v. AUSTRIA,False,05/02/2004 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,57448/00,001-61620,6;6-1;37;37-1;38;38-1-b;39,,,6,HEJUD,4.785272,2004,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1024924006887109e-13,0.002610960788120256,-0.0,-1.5508917393844124e-18,-1.5508917393844124e-18,1.0,0.0,1000.0000000001005,1000.0,1000.0000000001,1000.0,0.6343787056567278,0.41219080364035454,0.47615416852552295,0.3175600035028645,0.5146169087124303,0.34228883726750636,0.3190023238984448,0.2563695374837816,0.4747159132222551,0.30702892818207594,0.6336303979998761,0.386738924939314,0.47615416852552295,0.3175600035028645,0.4750318458536703,0.3000863412672643,0.4734438680777401,0.30964469932718386,0.5046948855910663,0.3244518076742419,0.3565742360979211,0.18588717471397956,0.4751071885512531,0.3071545177730976,0.4456146134222792,0.2999898499438952,0.635458268105576,0.40347183035420736,0.6339943832956498,0.4086829363616952,0.6340476171487932,0.4092523193707211,0.6339943832956498,0.4086829363616952
13,ECLI:CE:ECHR:2000:0405JUD004095698,40956/98,ITA,ENG,,,CASE OF MARCHETTI v. ITALY (No. 2),False,05/04/2000 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-58547,6;6-1;37;37-1;38;38-1-b;39,,,5,HEJUD,4.785272,2000,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1024924006887109e-13,0.002610960788120256,-0.0,1.5508917393844124e-18,1.5508917393844124e-18,1.0,0.0,1000.0000000001005,1000.0,1000.0000000001,1000.0,0.6343787056567278,0.41219080364035454,0.47615416852552295,0.3175600035028645,0.5146169087124303,0.34228883726750636,0.3190023238984448,0.2563695374837816,0.4747159132222551,0.30702892818207594,0.6336303979998761,0.386738924939314,0.47615416852552295,0.3175600035028645,0.4750318458536703,0.3000863412672643,0.4734438680777401,0.30964469932718386,0.5046948855910663,0.3244518076742419,0.3565742360979211,0.18588717471397956,0.4751071885512531,0.3071545177730976,0.4456146134222792,0.2999898499438952,0.635458268105576,0.40347183035420736,0.6339943832956498,0.4086829363616952,0.6340476171487932,0.4092523193707211,0.6339943832956498,0.4086829363616952
14,ECLI:CE:ECHR:2004:0713JUD003704797,37047/97,TUR,ENG,,,CASE OF TEMEL v. TURKEY,False,13/07/2004 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-61896,3;8;8-1;13;37;37-1;38;38-1-b;39,,,5,HEJUD,4.785272,2004,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1024924006887109e-13,0.002610960788120256,-0.0,3.1017834787688248e-18,3.1017834787688248e-18,1.0,0.0,1000.0000000001005,1000.0,1000.0000000001,1000.0,0.6343787056567278,0.41219080364035454,0.47615416852552295,0.3175600035028645,0.5146169087124303,0.34228883726750636,0.3190023238984448,0.2563695374837816,0.4747159132222551,0.30702892818207594,0.6336303979998761,0.386738924939314,0.47615416852552295,0.3175600035028645,0.4750318458536703,0.3000863412672643,0.4734438680777401,0.30964469932718386,0.5046948855910663,0.3244518076742419,0.3565742360979211,0.18588717471397956,0.4751071885512531,0.3071545177730976,0.4456146134222792,0.2999898499438952,0.635458268105576,0.40347183035420736,0.6339943832956498,0.4086829363616952,0.6340476171487932,0.4092523193707211,0.6339943832956498,0.4086829363616952
15,ECLI:CE:ECHR:2003:0619JUD003227096,32270/96,TUR,ENG,,,CASE OF ÜLKÜ DOĞAN AND OTHERS v. TURKEY,False,19/06/2003 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,32270/96;34382/97,001-61165,3;5;5-3;6;6-3-c;37;37-1;39,,,4,HEJUD,4.7850375,2003,0,1,0.0043859649122807015,0.0,0.0043859649122807015,0.0,1,0.0,0.0,0.0,0.0,0.0,1.1024924006887109e-13,0.002610960788120256,4.959306128870915e-19,-3.1017834787688248e-18,-2.605852865881733e-18,1.0,0.0,822.9814279184244,826.0168539325842,825.5101732343081,826.0168539325842,0.6343787056567278,0.41219080364035454,0.47615416852552295,0.3175600035028645,0.5146169087124303,0.34228883726750636,0.3190023238984448,0.2563695374837816,0.4747159132222551,0.30702892818207594,0.6336303979998761,0.386738924939314,0.47615416852552295,0.3175600035028645,0.4750318458536703,0.3000863412672643,0.4734438680777401,0.30964469932718386,0.5046948855910663,0.3244518076742419,0.3565742360979211,0.18588717471397956,0.4751071885512531,0.3071545177730976,0.4456146134222792,0.2999898499438952,0.635458268105576,0.40347183035420736,0.6339943832956498,0.4086829363616952,0.6340476171487932,0.4092523193707211,0.6339943832956498,0.4086829363616952
16,ECLI:CE:ECHR:2001:0522JUD003045396,30453/96,TUR,ENG,,,CASE OF ÖZATA AND OTHERS v. TURKEY,False,22/05/2001 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,30453/96,001-59461,5;5-3;37;37-1;38;38-1-b;39,,,4,HEJUD,4.785272,2001,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1024924006887109e-13,0.002610960788120256,-0.0,-3.1017834787688248e-18,-3.1017834787688248e-18,1.0,0.0,1000.0000000001005,1000.0,1000.0000000001,1000.0,0.6343787056567278,0.41219080364035454,0.47615416852552295,0.3175600035028645,0.5146169087124303,0.34228883726750636,0.3190023238984448,0.2563695374837816,0.4747159132222551,0.30702892818207594,0.6336303979998761,0.386738924939314,0.47615416852552295,0.3175600035028645,0.4750318458536703,0.3000863412672643,0.4734438680777401,0.30964469932718386,0.5046948855910663,0.3244518076742419,0.3565742360979211,0.18588717471397956,0.4751071885512531,0.3071545177730976,0.4456146134222792,0.2999898499438952,0.635458268105576,0.40347183035420736,0.6339943832956498,0.4086829363616952,0.6340476171487932,0.4092523193707211,0.6339943832956498,0.4086829363616952
17,ECLI:CE:ECHR:2000:1219JUD003418696,34186/96,AUT,ENG,,,CASE OF FREUNBERGER v. AUSTRIA,False,19/12/2000 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,34186/96,001-59091,13;37;37-1;38;38-1-b;39;P7-4,,,6,HEJUD,4.7850375,2000,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1024924006887109e-13,0.002610960788120256,-0.0,-1.5508917393844124e-18,-1.5508917393844124e-18,1.0,0.0,1000.0000000001005,1000.0,1000.0000000001,1000.0,0.6343787056567278,0.41219080364035454,0.47615416852552295,0.3175600035028645,0.5146169087124303,0.34228883726750636,0.3190023238984448,0.2563695374837816,0.4747159132222551,0.30702892818207594,0.6336303979998761,0.386738924939314,0.47615416852552295,0.3175600035028645,0.4750318458536703,0.3000863412672643,0.4734438680777401,0.30964469932718386,0.5046948855910663,0.3244518076742419,0.3565742360979211,0.18588717471397956,0.4751071885512531,0.3071545177730976,0.4456146134222792,0.2999898499438952,0.635458268105576,0.40347183035420736,0.6339943832956498,0.4086829363616952,0.6340476171487932,0.4092523193707211,0.6339943832956498,0.4086829363616952
18,ECLI:CE:ECHR:2001:1004JUD004928199,49281/99,GRC,ENG,,,CASE OF I.M. v. GREECE,False,04/10/2001 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,10/02/1999 00:00:00,,001-59709,6;6-1;37;37-1;39,,,5,HEJUD,4.785272,2001,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1024924006887109e-13,0.002610960788120256,-0.0,7.754458696922062e-19,7.754458696922062e-19,1.0,0.0,1000.0000000001005,1000.0,1000.0000000001,1000.0,0.6343787056567278,0.41219080364035454,0.47615416852552295,0.3175600035028645,0.5146169087124303,0.34228883726750636,0.3190023238984448,0.2563695374837816,0.4747159132222551,0.30702892818207594,0.6336303979998761,0.386738924939314,0.47615416852552295,0.3175600035028645,0.4750318458536703,0.3000863412672643,0.4734438680777401,0.30964469932718386,0.5046948855910663,0.3244518076742419,0.3565742360979211,0.18588717471397956,0.4751071885512531,0.3071545177730976,0.4456146134222792,0.2999898499438952,0.635458268105576,0.40347183035420736,0.6339943832956498,0.4086829363616952,0.6340476171487932,0.4092523193707211,0.6339943832956498,0.4086829363616952
19,ECLI:CE:ECHR:2001:0426JUD004816799,48167/99,FRA,ENG,,,CASE OF HABABOU v. FRANCE,False,26/04/2001 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-59443,6;6-1;37;37-1;38;38-1-b;39,,,7,HEJUD,4.785272,2001,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1024924006887109e-13,0.002610960788120256,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000001005,1000.0,1000.0000000001,1000.0,0.6343787056567278,0.41219080364035454,0.47615416852552295,0.3175600035028645,0.5146169087124303,0.34228883726750636,0.3190023238984448,0.2563695374837816,0.4747159132222551,0.30702892818207594,0.6336303979998761,0.386738924939314,0.47615416852552295,0.3175600035028645,0.4750318458536703,0.3000863412672643,0.4734438680777401,0.30964469932718386,0.5046948855910663,0.3244518076742419,0.3565742360979211,0.18588717471397956,0.4751071885512531,0.3071545177730976,0.4456146134222792,0.2999898499438952,0.635458268105576,0.40347183035420736,0.6339943832956498,0.4086829363616952,0.6340476171487932,0.4092523193707211,0.6339943832956498,0.4086829363616952
